date,close
2020-08-31 15:00:00,12.28
2020-09-01 09:45:00,12.22
2020-09-01 10:00:00,12.06
2020-09-01 10:15:00,12.16
2020-09-01 10:30:00,12.08
2020-09-01 10:45:00,12.12
2020-09-01 11:00:00,12.14
2020-09-01 11:15:00,12.11
2020-09-01 11:30:00,12.11
2020-09-01 13:15:00,12.23
2020-09-01 13:30:00,12.3
2020-09-01 13:45:00,12.35
2020-09-01 14:00:00,12.4
2020-09-01 14:15:00,12.34
2020-09-01 14:30:00,12.3
2020-09-01 14:45:00,12.36
2020-09-01 15:00:00,12.34
2020-09-02 09:45:00,12.31
2020-09-02 10:00:00,12.28
2020-09-02 10:15:00,12.21
2020-09-02 10:30:00,12.2
2020-09-02 10:45:00,12.23
2020-09-02 11:00:00,12.12
2020-09-02 11:15:00,12.2
2020-09-02 11:30:00,12.18
2020-09-02 13:15:00,12.26
2020-09-02 13:30:00,12.23
2020-09-02 13:45:00,12.23
2020-09-02 14:00:00,12.21
2020-09-02 14:15:00,12.3
2020-09-02 14:30:00,12.24
2020-09-02 14:45:00,12.24
2020-09-02 15:00:00,12.19
2020-09-03 09:45:00,12.09
2020-09-03 10:00:00,12.12
2020-09-03 10:15:00,12.12
2020-09-03 10:30:00,12.17
2020-09-03 10:45:00,12.14
2020-09-03 11:00:00,12.16
2020-09-03 11:15:00,12.07
2020-09-03 11:30:00,12.1
2020-09-03 13:15:00,12.07
2020-09-03 13:30:00,12.13
2020-09-03 13:45:00,12.1
2020-09-03 14:00:00,12.07
2020-09-03 14:15:00,12.01
2020-09-03 14:30:00,12.05
2020-09-03 14:45:00,12.04
2020-09-03 15:00:00,12.06
2020-09-04 09:45:00,11.82
2020-09-04 10:00:00,11.91
2020-09-04 10:15:00,11.89
2020-09-04 10:30:00,11.94
2020-09-04 10:45:00,11.92
2020-09-04 11:00:00,11.92
2020-09-04 11:15:00,11.84
2020-09-04 11:30:00,11.9
2020-09-04 13:15:00,11.93
2020-09-04 13:30:00,11.96
2020-09-04 13:45:00,12.06
2020-09-04 14:00:00,12.01
2020-09-04 14:15:00,12.05
2020-09-04 14:30:00,12.07
2020-09-04 14:45:00,12.08
2020-09-04 15:00:00,12.07
2020-09-07 09:45:00,12.15
2020-09-07 10:00:00,12.16
2020-09-07 10:15:00,12.22
2020-09-07 10:30:00,12.23
2020-09-07 10:45:00,12.17
2020-09-07 11:00:00,12.16
2020-09-07 11:15:00,12.21
2020-09-07 11:30:00,12.2
2020-09-07 13:15:00,12.19
2020-09-07 13:30:00,12.17
2020-09-07 13:45:00,12.15
2020-09-07 14:00:00,12.14
2020-09-07 14:15:00,12.04
2020-09-07 14:30:00,12.03
2020-09-07 14:45:00,12.02
2020-09-07 15:00:00,11.94
2020-09-08 09:45:00,11.88
2020-09-08 10:00:00,11.96
2020-09-08 10:15:00,11.98
2020-09-08 10:30:00,11.96
2020-09-08 10:45:00,11.91
2020-09-08 11:00:00,11.91
2020-09-08 11:15:00,11.85
2020-09-08 11:30:00,11.89
2020-09-08 13:15:00,11.94
2020-09-08 13:30:00,11.97
2020-09-08 13:45:00,12.03
2020-09-08 14:00:00,12.08
2020-09-08 14:15:00,12.05
2020-09-08 14:30:00,12.01
2020-09-08 14:45:00,12.07
2020-09-08 15:00:00,12.08
2020-09-09 09:45:00,11.87
2020-09-09 10:00:00,11.81
2020-09-09 10:15:00,11.74
2020-09-09 10:30:00,11.69
2020-09-09 10:45:00,11.69
2020-09-09 11:00:00,11.72
2020-09-09 11:15:00,11.77
2020-09-09 11:30:00,11.8
2020-09-09 13:15:00,11.87
2020-09-09 13:30:00,11.83
2020-09-09 13:45:00,11.87
2020-09-09 14:00:00,11.82
2020-09-09 14:15:00,11.84
2020-09-09 14:30:00,11.74
2020-09-09 14:45:00,11.69
2020-09-09 15:00:00,11.65
2020-09-10 09:45:00,11.47
2020-09-10 10:00:00,11.42
2020-09-10 10:15:00,11.35
2020-09-10 10:30:00,11.36
2020-09-10 10:45:00,11.35
2020-09-10 11:00:00,11.35
2020-09-10 11:15:00,11.27
2020-09-10 11:30:00,11.26
2020-09-10 13:15:00,11.2
2020-09-10 13:30:00,11.28
2020-09-10 13:45:00,11.26
2020-09-10 14:00:00,11.22
2020-09-10 14:15:00,11.06
2020-09-10 14:30:00,11.1
2020-09-10 14:45:00,11.13
2020-09-10 15:00:00,11.07
2020-09-11 09:45:00,11.21
2020-09-11 10:00:00,11.34
2020-09-11 10:15:00,11.57
2020-09-11 10:30:00,11.44
2020-09-11 10:45:00,11.45
2020-09-11 11:00:00,11.4
2020-09-11 11:15:00,11.35
2020-09-11 11:30:00,11.37
2020-09-11 13:15:00,11.48
2020-09-11 13:30:00,11.45
2020-09-11 13:45:00,11.5
2020-09-11 14:00:00,11.63
2020-09-11 14:15:00,11.85
2020-09-11 14:30:00,11.81
2020-09-11 14:45:00,11.78
2020-09-11 15:00:00,11.79
2020-09-14 09:45:00,12.19
2020-09-14 10:00:00,12.61
2020-09-14 10:15:00,12.4
2020-09-14 10:30:00,12.48
2020-09-14 10:45:00,12.32
2020-09-14 11:00:00,12.38
2020-09-14 11:15:00,12.53
2020-09-14 11:30:00,12.53
2020-09-14 13:15:00,12.42
2020-09-14 13:30:00,12.42
2020-09-14 13:45:00,12.44
2020-09-14 14:00:00,12.52
2020-09-14 14:15:00,12.54
2020-09-14 14:30:00,12.73
2020-09-14 14:45:00,12.84
2020-09-14 15:00:00,12.73
2020-09-15 09:45:00,12.75
2020-09-15 10:00:00,12.65
2020-09-15 10:15:00,12.64
2020-09-15 10:30:00,12.56
2020-09-15 10:45:00,12.51
2020-09-15 11:00:00,12.53
2020-09-15 11:15:00,12.51
2020-09-15 11:30:00,12.55
2020-09-15 13:15:00,12.52
2020-09-15 13:30:00,12.5
2020-09-15 13:45:00,12.48
2020-09-15 14:00:00,12.45
2020-09-15 14:15:00,12.51
2020-09-15 14:30:00,12.54
2020-09-15 14:45:00,12.55
2020-09-15 15:00:00,12.55
2020-09-16 09:45:00,12.66
2020-09-16 10:00:00,12.83
2020-09-16 10:15:00,12.77
2020-09-16 10:30:00,12.74
2020-09-16 10:45:00,12.66
2020-09-16 11:00:00,12.69
2020-09-16 11:15:00,12.67
2020-09-16 11:30:00,12.72
2020-09-16 13:15:00,12.68
2020-09-16 13:30:00,12.73
2020-09-16 13:45:00,12.71
2020-09-16 14:00:00,12.7
2020-09-16 14:15:00,12.67
2020-09-16 14:30:00,12.68
2020-09-16 14:45:00,12.71
2020-09-16 15:00:00,12.69
2020-09-17 09:45:00,12.62
2020-09-17 10:00:00,12.62
2020-09-17 10:15:00,12.79
2020-09-17 10:30:00,12.73
2020-09-17 10:45:00,12.69
2020-09-17 11:00:00,12.67
2020-09-17 11:15:00,12.67
2020-09-17 11:30:00,12.65
2020-09-17 13:15:00,12.66
2020-09-17 13:30:00,12.69
2020-09-17 13:45:00,12.72
2020-09-17 14:00:00,12.75
2020-09-17 14:15:00,12.73
2020-09-17 14:30:00,12.71
2020-09-17 14:45:00,12.7
2020-09-17 15:00:00,12.69
2020-09-18 09:45:00,12.81
2020-09-18 10:00:00,13.06
2020-09-18 10:15:00,13.05
2020-09-18 10:30:00,13.23
2020-09-18 10:45:00,13.27
2020-09-18 11:00:00,13.25
2020-09-18 11:15:00,13.24
2020-09-18 11:30:00,13.26
2020-09-18 13:15:00,13.35
2020-09-18 13:30:00,13.33
2020-09-18 13:45:00,13.12
2020-09-18 14:00:00,13.1
2020-09-18 14:15:00,13.04
2020-09-18 14:30:00,13.06
2020-09-18 14:45:00,13.09
2020-09-18 15:00:00,13.07
2020-09-21 09:45:00,13.05
2020-09-21 10:00:00,13.08
2020-09-21 10:15:00,13.16
2020-09-21 10:30:00,13.11
2020-09-21 10:45:00,13.07
2020-09-21 11:00:00,13.18
2020-09-21 11:15:00,13.19
2020-09-21 11:30:00,13.13
2020-09-21 13:15:00,13.15
2020-09-21 13:30:00,13.12
2020-09-21 13:45:00,13.17
2020-09-21 14:00:00,13.15
2020-09-21 14:15:00,13.14
2020-09-21 14:30:00,13.08
2020-09-21 14:45:00,13.15
2020-09-21 15:00:00,13.11
2020-09-22 09:45:00,12.86
2020-09-22 10:00:00,13.0
2020-09-22 10:15:00,12.95
2020-09-22 10:30:00,12.88
2020-09-22 10:45:00,12.99
2020-09-22 11:00:00,13.0
2020-09-22 11:15:00,12.96
2020-09-22 11:30:00,12.97
2020-09-22 13:15:00,13.04
2020-09-22 13:30:00,13.07
2020-09-22 13:45:00,13.06
2020-09-22 14:00:00,13.05
2020-09-22 14:15:00,12.99
2020-09-22 14:30:00,12.92
2020-09-22 14:45:00,12.93
2020-09-22 15:00:00,12.9
2020-09-23 09:45:00,13.0
2020-09-23 10:00:00,13.08
2020-09-23 10:15:00,13.05
2020-09-23 10:30:00,13.09
2020-09-23 10:45:00,13.18
2020-09-23 11:00:00,13.08
2020-09-23 11:15:00,13.09
2020-09-23 11:30:00,13.1
2020-09-23 13:15:00,13.05
2020-09-23 13:30:00,12.98
2020-09-23 13:45:00,13.04
2020-09-23 14:00:00,13.03
2020-09-23 14:15:00,13.04
2020-09-23 14:30:00,13.02
2020-09-23 14:45:00,13.04
2020-09-23 15:00:00,13.0
2020-09-24 09:45:00,12.8
2020-09-24 10:00:00,12.8
2020-09-24 10:15:00,12.84
2020-09-24 10:30:00,12.77
2020-09-24 10:45:00,12.7
2020-09-24 11:00:00,12.7
2020-09-24 11:15:00,12.66
2020-09-24 11:30:00,12.62
2020-09-24 13:15:00,12.7
2020-09-24 13:30:00,12.65
2020-09-24 13:45:00,12.56
2020-09-24 14:00:00,12.7
2020-09-24 14:15:00,12.65
2020-09-24 14:30:00,12.64
2020-09-24 14:45:00,12.55
2020-09-24 15:00:00,12.5
2020-09-25 09:45:00,12.4
2020-09-25 10:00:00,12.39
2020-09-25 10:15:00,12.45
2020-09-25 10:30:00,12.49
2020-09-25 10:45:00,12.41
2020-09-25 11:00:00,12.36
2020-09-25 11:15:00,12.33
2020-09-25 11:30:00,12.28
2020-09-25 13:15:00,12.45
2020-09-25 13:30:00,12.36
2020-09-25 13:45:00,12.35
2020-09-25 14:00:00,12.35
2020-09-25 14:15:00,12.32
2020-09-25 14:30:00,12.4
2020-09-25 14:45:00,12.38
2020-09-25 15:00:00,12.3
2020-09-28 09:45:00,12.28
2020-09-28 10:00:00,12.29
2020-09-28 10:15:00,12.26
2020-09-28 10:30:00,12.23
2020-09-28 10:45:00,12.25
2020-09-28 11:00:00,12.25
2020-09-28 11:15:00,12.21
2020-09-28 11:30:00,12.21
2020-09-28 13:15:00,12.16
2020-09-28 13:30:00,12.25
2020-09-28 13:45:00,12.14
2020-09-28 14:00:00,12.08
2020-09-28 14:15:00,12.1
2020-09-28 14:30:00,12.08
2020-09-28 14:45:00,12.0
2020-09-28 15:00:00,11.99
2020-09-29 09:45:00,11.89
2020-09-29 10:00:00,11.96
2020-09-29 10:15:00,11.96
2020-09-29 10:30:00,11.89
2020-09-29 10:45:00,11.84
2020-09-29 11:00:00,11.84
2020-09-29 11:15:00,11.82
2020-09-29 11:30:00,11.76
2020-09-29 13:15:00,11.87
2020-09-29 13:30:00,11.81
2020-09-29 13:45:00,11.82
2020-09-29 14:00:00,11.87
2020-09-29 14:15:00,11.96
2020-09-29 14:30:00,11.97
2020-09-29 14:45:00,11.93
2020-09-29 15:00:00,11.88
2020-09-30 09:45:00,11.84
2020-09-30 10:00:00,11.82
2020-09-30 10:15:00,11.84
2020-09-30 10:30:00,12.14
2020-09-30 10:45:00,12.4
2020-09-30 11:00:00,12.38
2020-09-30 11:15:00,12.56
2020-09-30 11:30:00,12.51
2020-09-30 13:15:00,12.38
2020-09-30 13:30:00,12.26
2020-09-30 13:45:00,12.24
2020-09-30 14:00:00,12.15
2020-09-30 14:15:00,12.08
2020-09-30 14:30:00,12.13
2020-09-30 14:45:00,12.14
2020-09-30 15:00:00,12.14
2020-10-09 09:45:00,12.28
2020-10-09 10:00:00,12.34
2020-10-09 10:15:00,12.33
2020-10-09 10:30:00,12.4
2020-10-09 10:45:00,12.36
2020-10-09 11:00:00,12.43
2020-10-09 11:15:00,12.46
2020-10-09 11:30:00,12.4
2020-10-09 13:15:00,12.39
2020-10-09 13:30:00,12.41
2020-10-09 13:45:00,12.38
2020-10-09 14:00:00,12.45
2020-10-09 14:15:00,12.44
2020-10-09 14:30:00,12.37
2020-10-09 14:45:00,12.35
2020-10-09 15:00:00,12.37
2020-10-12 09:45:00,12.41
2020-10-12 10:00:00,12.3
2020-10-12 10:15:00,12.4
2020-10-12 10:30:00,12.33
2020-10-12 10:45:00,12.42
2020-10-12 11:00:00,12.49
2020-10-12 11:15:00,12.43
2020-10-12 11:30:00,12.47
2020-10-12 13:15:00,12.49
2020-10-12 13:30:00,12.46
2020-10-12 13:45:00,12.38
2020-10-12 14:00:00,12.42
2020-10-12 14:15:00,12.41
2020-10-12 14:30:00,12.43
2020-10-12 14:45:00,12.43
2020-10-12 15:00:00,12.47
2020-10-13 09:45:00,12.62
2020-10-13 10:00:00,12.56
2020-10-13 10:15:00,12.58
2020-10-13 10:30:00,12.54
2020-10-13 10:45:00,12.56
2020-10-13 11:00:00,12.53
2020-10-13 11:15:00,12.55
2020-10-13 11:30:00,12.57
2020-10-13 13:15:00,12.63
2020-10-13 13:30:00,12.65
2020-10-13 13:45:00,12.75
2020-10-13 14:00:00,12.74
2020-10-13 14:15:00,12.72
2020-10-13 14:30:00,12.76
2020-10-13 14:45:00,12.75
2020-10-13 15:00:00,12.76
2020-10-14 09:45:00,12.68
2020-10-14 10:00:00,12.51
2020-10-14 10:15:00,12.3
2020-10-14 10:30:00,12.28
2020-10-14 10:45:00,12.23
2020-10-14 11:00:00,12.23
2020-10-14 11:15:00,12.1
2020-10-14 11:30:00,12.12
2020-10-14 13:15:00,11.98
2020-10-14 13:30:00,11.98
2020-10-14 13:45:00,11.9
2020-10-14 14:00:00,11.96
2020-10-14 14:15:00,11.89
2020-10-14 14:30:00,11.79
2020-10-14 14:45:00,11.82
2020-10-14 15:00:00,11.8
2020-10-15 09:45:00,11.69
2020-10-15 10:00:00,11.64
2020-10-15 10:15:00,11.62
2020-10-15 10:30:00,11.63
2020-10-15 10:45:00,11.66
2020-10-15 11:00:00,11.62
2020-10-15 11:15:00,11.6
2020-10-15 11:30:00,11.59
2020-10-15 13:15:00,11.45
2020-10-15 13:30:00,11.48
2020-10-15 13:45:00,11.47
2020-10-15 14:00:00,11.42
2020-10-15 14:15:00,11.44
2020-10-15 14:30:00,11.41
2020-10-15 14:45:00,11.44
2020-10-15 15:00:00,11.39
2020-10-16 09:45:00,11.41
2020-10-16 10:00:00,11.3
2020-10-16 10:15:00,11.3
2020-10-16 10:30:00,11.24
2020-10-16 10:45:00,11.27
2020-10-16 11:00:00,11.28
2020-10-16 11:15:00,11.25
2020-10-16 11:30:00,11.19
2020-10-16 13:15:00,11.28
2020-10-16 13:30:00,11.22
2020-10-16 13:45:00,11.33
2020-10-16 14:00:00,11.31
2020-10-16 14:15:00,11.32
2020-10-16 14:30:00,11.31
2020-10-16 14:45:00,11.38
2020-10-16 15:00:00,11.34
2020-10-19 09:45:00,11.5
2020-10-19 10:00:00,11.43
2020-10-19 10:15:00,11.44
2020-10-19 10:30:00,11.44
2020-10-19 10:45:00,11.45
2020-10-19 11:00:00,11.4
2020-10-19 11:15:00,11.42
2020-10-19 11:30:00,11.28
2020-10-19 13:15:00,11.31
2020-10-19 13:30:00,11.24
2020-10-19 13:45:00,11.23
2020-10-19 14:00:00,11.25
2020-10-19 14:15:00,11.25
2020-10-19 14:30:00,11.23
2020-10-19 14:45:00,11.21
2020-10-19 15:00:00,11.24
2020-10-20 09:45:00,11.2
2020-10-20 10:00:00,11.17
2020-10-20 10:15:00,11.15
2020-10-20 10:30:00,11.17
2020-10-20 10:45:00,11.15
2020-10-20 11:00:00,11.15
2020-10-20 11:15:00,11.19
2020-10-20 11:30:00,11.19
2020-10-20 13:15:00,11.24
2020-10-20 13:30:00,11.25
2020-10-20 13:45:00,11.27
2020-10-20 14:00:00,11.3
2020-10-20 14:15:00,11.27
2020-10-20 14:30:00,11.28
2020-10-20 14:45:00,11.28
2020-10-20 15:00:00,11.3
2020-10-21 09:45:00,11.18
2020-10-21 10:00:00,11.14
2020-10-21 10:15:00,11.11
2020-10-21 10:30:00,11.09
2020-10-21 10:45:00,11.09
2020-10-21 11:00:00,11.08
2020-10-21 11:15:00,11.08
2020-10-21 11:30:00,11.08
2020-10-21 13:15:00,11.05
2020-10-21 13:30:00,11.07
2020-10-21 13:45:00,11.02
2020-10-21 14:00:00,11.02
2020-10-21 14:15:00,11.06
2020-10-21 14:30:00,11.0
2020-10-21 14:45:00,11.08
2020-10-21 15:00:00,11.07
2020-10-22 09:45:00,10.9
2020-10-22 10:00:00,10.92
2020-10-22 10:15:00,10.83
2020-10-22 10:30:00,10.87
2020-10-22 10:45:00,10.89
2020-10-22 11:00:00,11.01
2020-10-22 11:15:00,10.97
2020-10-22 11:30:00,10.97
2020-10-22 13:15:00,10.93
2020-10-22 13:30:00,11.03
2020-10-22 13:45:00,11.0
2020-10-22 14:00:00,10.94
2020-10-22 14:15:00,10.94
2020-10-22 14:30:00,10.98
2020-10-22 14:45:00,10.94
2020-10-22 15:00:00,10.95
2020-10-23 09:45:00,11.0
2020-10-23 10:00:00,10.98
2020-10-23 10:15:00,11.05
2020-10-23 10:30:00,10.98
2020-10-23 10:45:00,10.95
2020-10-23 11:00:00,10.9
2020-10-23 11:15:00,10.9
2020-10-23 11:30:00,10.9
2020-10-23 13:15:00,10.83
2020-10-23 13:30:00,10.82
2020-10-23 13:45:00,10.8
2020-10-23 14:00:00,10.78
2020-10-23 14:15:00,10.78
2020-10-23 14:30:00,10.79
2020-10-23 14:45:00,10.73
2020-10-23 15:00:00,10.73
2020-10-26 09:45:00,10.64
2020-10-26 10:00:00,10.74
2020-10-26 10:15:00,10.73
2020-10-26 10:30:00,10.72
2020-10-26 10:45:00,10.75
2020-10-26 11:00:00,10.77
2020-10-26 11:15:00,10.82
2020-10-26 11:30:00,10.79
2020-10-26 13:15:00,10.77
2020-10-26 13:30:00,10.72
2020-10-26 13:45:00,10.76
2020-10-26 14:00:00,10.74
2020-10-26 14:15:00,10.74
2020-10-26 14:30:00,10.76
2020-10-26 14:45:00,10.8
2020-10-26 15:00:00,10.79
2020-10-27 09:45:00,10.8
2020-10-27 10:00:00,10.78
2020-10-27 10:15:00,10.73
2020-10-27 10:30:00,10.73
2020-10-27 10:45:00,10.74
2020-10-27 11:00:00,10.73
2020-10-27 11:15:00,10.66
2020-10-27 11:30:00,10.67
2020-10-27 13:15:00,10.72
2020-10-27 13:30:00,10.7
2020-10-27 13:45:00,10.72
2020-10-27 14:00:00,10.71
2020-10-27 14:15:00,10.73
2020-10-27 14:30:00,10.74
2020-10-27 14:45:00,10.71
2020-10-27 15:00:00,10.7
2020-10-28 09:45:00,10.59
2020-10-28 10:00:00,10.52
2020-10-28 10:15:00,10.48
2020-10-28 10:30:00,10.48
2020-10-28 10:45:00,10.5
2020-10-28 11:00:00,10.53
2020-10-28 11:15:00,10.52
2020-10-28 11:30:00,10.57
2020-10-28 13:15:00,10.66
2020-10-28 13:30:00,10.66
2020-10-28 13:45:00,10.67
2020-10-28 14:00:00,10.72
2020-10-28 14:15:00,10.68
2020-10-28 14:30:00,10.72
2020-10-28 14:45:00,10.67
2020-10-28 15:00:00,10.68
2020-10-29 09:45:00,10.6
2020-10-29 10:00:00,10.58
2020-10-29 10:15:00,10.59
2020-10-29 10:30:00,10.56
2020-10-29 10:45:00,10.56
2020-10-29 11:00:00,10.59
2020-10-29 11:15:00,10.66
2020-10-29 11:30:00,10.69
2020-10-29 13:15:00,10.64
2020-10-29 13:30:00,10.64
2020-10-29 13:45:00,10.63
2020-10-29 14:00:00,10.63
2020-10-29 14:15:00,10.62
2020-10-29 14:30:00,10.62
2020-10-29 14:45:00,10.6
2020-10-29 15:00:00,10.55
2020-10-30 09:45:00,10.52
2020-10-30 10:00:00,10.45
2020-10-30 10:15:00,10.42
2020-10-30 10:30:00,10.34
2020-10-30 10:45:00,10.37
2020-10-30 11:00:00,10.38
2020-10-30 11:15:00,10.32
2020-10-30 11:30:00,10.28
2020-10-30 13:15:00,10.3
2020-10-30 13:30:00,10.29
2020-10-30 13:45:00,10.26
2020-10-30 14:00:00,10.2
2020-10-30 14:15:00,10.16
2020-10-30 14:30:00,10.12
2020-10-30 14:45:00,10.14
2020-10-30 15:00:00,10.05
2020-11-02 09:45:00,10.07
2020-11-02 10:00:00,10.16
2020-11-02 10:15:00,10.1
2020-11-02 10:30:00,10.13
2020-11-02 10:45:00,10.08
2020-11-02 11:00:00,10.11
2020-11-02 11:15:00,10.1
2020-11-02 11:30:00,10.13
2020-11-02 13:15:00,10.26
2020-11-02 13:30:00,10.2
2020-11-02 13:45:00,10.2
2020-11-02 14:00:00,10.22
2020-11-02 14:15:00,10.26
2020-11-02 14:30:00,10.25
2020-11-02 14:45:00,10.22
2020-11-02 15:00:00,10.23
2020-11-03 09:45:00,10.39
2020-11-03 10:00:00,10.43
2020-11-03 10:15:00,10.41
2020-11-03 10:30:00,10.4
2020-11-03 10:45:00,10.44
2020-11-03 11:00:00,10.43
2020-11-03 11:15:00,10.36
2020-11-03 11:30:00,10.31
2020-11-03 13:15:00,10.32
2020-11-03 13:30:00,10.37
2020-11-03 13:45:00,10.28
2020-11-03 14:00:00,10.3
2020-11-03 14:15:00,10.3
2020-11-03 14:30:00,10.29
2020-11-03 14:45:00,10.3
2020-11-03 15:00:00,10.29
2020-11-04 09:45:00,10.33
2020-11-04 10:00:00,10.34
2020-11-04 10:15:00,10.36
2020-11-04 10:30:00,10.35
2020-11-04 10:45:00,10.22
2020-11-04 11:00:00,10.26
2020-11-04 11:15:00,10.3
2020-11-04 11:30:00,10.34
2020-11-04 13:15:00,10.23
2020-11-04 13:30:00,10.24
2020-11-04 13:45:00,10.21
2020-11-04 14:00:00,10.22
2020-11-04 14:15:00,10.25
2020-11-04 14:30:00,10.19
2020-11-04 14:45:00,10.17
2020-11-04 15:00:00,10.16
2020-11-05 09:45:00,10.29
2020-11-05 10:00:00,10.32
2020-11-05 10:15:00,10.28
2020-11-05 10:30:00,10.22
2020-11-05 10:45:00,10.26
2020-11-05 11:00:00,10.21
2020-11-05 11:15:00,10.22
2020-11-05 11:30:00,10.24
2020-11-05 13:15:00,10.22
2020-11-05 13:30:00,10.24
2020-11-05 13:45:00,10.27
2020-11-05 14:00:00,10.34
2020-11-05 14:15:00,10.36
2020-11-05 14:30:00,10.37
2020-11-05 14:45:00,10.39
2020-11-05 15:00:00,10.4
2020-11-06 09:45:00,10.34
2020-11-06 10:00:00,10.33
2020-11-06 10:15:00,10.24
2020-11-06 10:30:00,10.25
2020-11-06 10:45:00,10.13
2020-11-06 11:00:00,10.24
2020-11-06 11:15:00,10.22
2020-11-06 11:30:00,10.17
2020-11-06 13:15:00,10.2
2020-11-06 13:30:00,10.2
2020-11-06 13:45:00,10.15
2020-11-06 14:00:00,10.16
2020-11-06 14:15:00,10.17
2020-11-06 14:30:00,10.22
2020-11-06 14:45:00,10.27
2020-11-06 15:00:00,10.23
2020-11-09 09:45:00,10.48
2020-11-09 10:00:00,10.48
2020-11-09 10:15:00,10.51
2020-11-09 10:30:00,10.48
2020-11-09 10:45:00,10.5
2020-11-09 11:00:00,10.55
2020-11-09 11:15:00,10.56
2020-11-09 11:30:00,10.53
2020-11-09 13:15:00,10.54
2020-11-09 13:30:00,10.56
2020-11-09 13:45:00,10.56
2020-11-09 14:00:00,10.55
2020-11-09 14:15:00,10.51
2020-11-09 14:30:00,10.49
2020-11-09 14:45:00,10.48
2020-11-09 15:00:00,10.55
2020-11-10 09:45:00,10.43
2020-11-10 10:00:00,10.45
2020-11-10 10:15:00,10.51
2020-11-10 10:30:00,10.47
2020-11-10 10:45:00,10.5
2020-11-10 11:00:00,10.47
2020-11-10 11:15:00,10.48
2020-11-10 11:30:00,10.46
2020-11-10 13:15:00,10.46
2020-11-10 13:30:00,10.43
2020-11-10 13:45:00,10.39
2020-11-10 14:00:00,10.34
2020-11-10 14:15:00,10.36
2020-11-10 14:30:00,10.34
2020-11-10 14:45:00,10.4
2020-11-10 15:00:00,10.4
2020-11-11 09:45:00,10.36
2020-11-11 10:00:00,10.38
2020-11-11 10:15:00,10.32
2020-11-11 10:30:00,10.29
2020-11-11 10:45:00,10.27
2020-11-11 11:00:00,10.28
2020-11-11 11:15:00,10.3
2020-11-11 11:30:00,10.33
2020-11-11 13:15:00,10.27
2020-11-11 13:30:00,10.28
2020-11-11 13:45:00,10.23
2020-11-11 14:00:00,10.25
2020-11-11 14:15:00,10.2
2020-11-11 14:30:00,10.21
2020-11-11 14:45:00,10.2
2020-11-11 15:00:00,10.21
2020-11-12 09:45:00,10.24
2020-11-12 10:00:00,10.23
2020-11-12 10:15:00,10.2
2020-11-12 10:30:00,10.21
2020-11-12 10:45:00,10.22
2020-11-12 11:00:00,10.27
2020-11-12 11:15:00,10.24
2020-11-12 11:30:00,10.22
2020-11-12 13:15:00,10.22
2020-11-12 13:30:00,10.2
2020-11-12 13:45:00,10.18
2020-11-12 14:00:00,10.23
2020-11-12 14:15:00,10.23
2020-11-12 14:30:00,10.22
2020-11-12 14:45:00,10.24
2020-11-12 15:00:00,10.24
2020-11-13 09:45:00,10.17
2020-11-13 10:00:00,10.13
2020-11-13 10:15:00,10.19
2020-11-13 10:30:00,10.21
2020-11-13 10:45:00,10.21
2020-11-13 11:00:00,10.2
2020-11-13 11:15:00,10.2
2020-11-13 11:30:00,10.17
2020-11-13 13:15:00,10.13
2020-11-13 13:30:00,10.09
2020-11-13 13:45:00,10.06
2020-11-13 14:00:00,10.07
2020-11-13 14:15:00,10.08
2020-11-13 14:30:00,10.08
2020-11-13 14:45:00,10.14
2020-11-13 15:00:00,10.12
2020-11-16 09:45:00,10.03
2020-11-16 10:00:00,10.09
2020-11-16 10:15:00,10.08
2020-11-16 10:30:00,10.07
2020-11-16 10:45:00,10.09
2020-11-16 11:00:00,10.1
2020-11-16 11:15:00,10.09
2020-11-16 11:30:00,10.14
2020-11-16 13:15:00,10.13
2020-11-16 13:30:00,10.13
2020-11-16 13:45:00,10.14
2020-11-16 14:00:00,10.11
2020-11-16 14:15:00,10.12
2020-11-16 14:30:00,10.11
2020-11-16 14:45:00,10.14
2020-11-16 15:00:00,10.17
2020-11-17 09:45:00,10.07
2020-11-17 10:00:00,10.12
2020-11-17 10:15:00,10.08
2020-11-17 10:30:00,10.08
2020-11-17 10:45:00,10.08
2020-11-17 11:00:00,10.12
2020-11-17 11:15:00,10.17
2020-11-17 11:30:00,10.15
2020-11-17 13:15:00,10.14
2020-11-17 13:30:00,10.16
2020-11-17 13:45:00,10.16
2020-11-17 14:00:00,10.15
2020-11-17 14:15:00,10.1
2020-11-17 14:30:00,10.15
2020-11-17 14:45:00,10.15
2020-11-17 15:00:00,10.1
2020-11-18 09:45:00,10.22
2020-11-18 10:00:00,10.2
2020-11-18 10:15:00,10.2
2020-11-18 10:30:00,10.22
2020-11-18 10:45:00,10.22
2020-11-18 11:00:00,10.23
2020-11-18 11:15:00,10.25
2020-11-18 11:30:00,10.31
2020-11-18 13:15:00,10.29
2020-11-18 13:30:00,10.31
2020-11-18 13:45:00,10.31
2020-11-18 14:00:00,10.23
2020-11-18 14:15:00,10.23
2020-11-18 14:30:00,10.3
2020-11-18 14:45:00,10.32
2020-11-18 15:00:00,10.33
2020-11-19 09:45:00,10.29
2020-11-19 10:00:00,10.22
2020-11-19 10:15:00,10.18
2020-11-19 10:30:00,10.08
2020-11-19 10:45:00,10.14
2020-11-19 11:00:00,10.13
